#,case,U1,U2,U3,U4,U5,U6,U7,V8,U9,Y1,Y2,Y1+Y2,Y3,Y1+Y2+Y3
13943,13944,14.63410035,0.912748057,7.473338639,0.787679582,12.64609569,0.721167822,24.50953867,23.82127807,17,48492.50206,6853.21695,55345.71901,37361.32614,92707.04515
21681,21682,13.25439612,0.820998871,6.066477037,0.778688281,12.90873944,0.928391614,25.02387406,24.52735263,19,60875.17456,7802.86419,68678.03875,58914.98832,127593.0271
35499,35500,11.1013852,0.877779283,5.076975096,0.865392518,12.11937472,0.745034263,25.25256723,23.6810182,17,51165.74341,5115.0321,56280.77551,36990.13863,93270.91414
11028,11029,14.6171239,0.862899579,7.008307383,0.743549115,14.22800074,0.78692813,24.69890972,22.75352749,19,58217.42211,8607.4902,66824.91231,55041.42807,121866.3404
4448,4449,14.26394091,0.834558242,5.436919767,0.89038433,11.70362334,0.981446252,23.73118801,22.9264174,19,62032.94204,7996.20948,70029.15152,56467.3737,126496.5252
39838,39839,15.46646461,0.747445678,7.0139422,0.780174306,13.38984518,0.89872099,25.20158497,26.74733083,19,57841.13449,9038.73453,66879.86902,59157.68772,126037.5567
42196,42197,13.97068799,0.789956531,6.090410675,0.806327379,12.47685696,0.789867251,24.83866816,25.22445209,18,53212.41461,6510.3411,59722.75571,44410.07274,104132.8285
32525,32526,13.86681223,0.824524343,7.043863701,0.910243505,14.3524628,0.715113289,24.23248491,28.87758134,18,58772.72152,8499.91047,67272.63199,46251.24951,113523.8815
30352,30353,13.53923444,0.908950812,5.588110629,0.764192992,12.74779487,0.840680231,24.82577497,26.44291921,19,61233.26899,7053.77913,68287.04812,52683.74499,120970.7931
27614,27615,12.29590273,0.743860274,6.707772143,0.804820537,10.83676196,0.735925447,24.96323112,26.14946297,18,53731.89553,7156.86915,60888.76468,35938.13385,96826.89853
20949,20950,14.49122119,0.817872433,6.901286663,0.785123312,10.79095419,0.87427628,23.39660818,28.64394217,19,63723.00121,8949.97365,72672.97486,46378.77624,119051.7511
45484,45485,12.68353723,0.808503623,6.607174898,0.811024911,13.0822741,0.872750735,23.68504128,23.11261126,19,64960.02368,8851.23273,73811.25641,56128.6017,129939.8581
38587,38588,14.28096276,0.750575034,6.929041994,0.748945069,13.97891781,0.746823795,24.60406238,24.63659728,18,53658.53526,6879.69087,60538.22613,47045.04528,107583.2714
17249,17250,13.69748709,0.939054208,5.455726363,0.910018275,13.71531291,0.816089346,25.52546718,24.42111577,19,58464.04224,8200.80357,66664.84581,55024.25403,121689.0998
3431,3432,13.01603864,0.819457044,8.210423994,0.817355623,12.959869,0.71276131,24.43705026,21.60169947,17,49342.36525,7812.80499,57155.17024,37842.01287,94997.18311
46130,46131,13.77758492,0.787230351,5.755414554,0.826304746,11.80578354,0.775333543,25.71361025,24.19601908,18,49218.55324,6304.67445,55523.22769,41248.25415,96771.48184
1792,1793,10.35722373,0.760273017,6.322519393,0.942374803,11.3754733,0.732017916,24.70374719,24.36505591,18,58602.20737,7898.77329,66500.98066,37524.36507,104025.3457
4865,4866,13.57148383,0.719932809,6.350539544,0.825591247,12.86862893,0.971521194,24.76283703,29.59509105,19,64423.59108,8660.23203,73083.82311,61460.38902,134544.2121
27415,27416,13.97870897,0.826919319,7.029844815,0.872537963,13.24767108,0.788477318,23.92406495,24.33442695,17,52281.71048,7141.02273,59422.73321,42791.57316,102214.3064
17914,17915,15.28847737,0.93877907,5.839470109,0.797820869,14.1339484,0.754964221,25.26249227,28.11803599,18,53624.23623,6176.2452,59800.48143,48085.26825,107885.7497
37332,37333,13.19275836,0.776749382,4.852361875,0.828176736,13.07665424,0.993429065,23.35642747,26.91812517,17,58600.64104,4678.49691,63279.13795,53218.54695,116497.6849
7592,7593,13.2751404,0.802178437,5.888919033,0.767587694,14.05389576,0.861959769,25.47479821,23.77031723,19,58724.21979,7466.50545,66190.72524,59551.74234,125742.4676
47134,47135,13.3077556,0.872310362,8.179546407,0.811073505,12.85152016,0.827386735,24.83993182,23.98824497,17,51000.35335,7723.59939,58723.95274,43560.47115,102284.4239
44990,44991,12.65983935,0.775930994,5.386636613,0.940706574,11.25724294,0.979679053,25.0886104,23.48452597,19,59452.47059,8370.00318,67822.47377,54215.89041,122038.3642
40268,40269,14.26718509,0.75667009,4.726739289,0.768670653,11.71318455,0.845271772,25.59630083,26.61513254,17,46243.85604,4229.92158,50473.77762,40560.27231,91034.04993
5169,5170,13.9613286,0.787977417,7.210773529,0.776447499,12.88016918,0.930594908,25.51089741,21.90864537,17,47629.84445,6518.14659,54147.99104,49103.41872,103251.4098
35151,35152,13.33964196,0.863625554,4.664562286,0.979956428,14.31611771,0.82519042,23.738223,21.29397632,17,53527.39409,5321.66994,58849.06403,48395.94114,107245.0052
46635,46636,11.99170295,0.872064338,7.212223426,0.878966359,13.59868048,0.966680722,25.25138878,23.55761955,19,64629.39071,10471.17111,75100.56182,64623.51561,139724.0774
32957,32958,15.48567027,0.863650384,4.75930293,0.781793261,13.72737826,0.82774989,23.99806527,26.33008903,17,51816.51374,4331.77227,56148.28601,46549.63047,102697.9165
40261,40262,12.84859121,0.811158832,5.760261077,0.935618074,13.2200439,0.750498963,25.03925073,21.96241068,17,48339.39957,6274.38444,54613.78401,40645.50159,95259.2856
11807,11808,14.26338902,0.897419366,6.282844721,0.76409763,13.61284929,0.748871687,24.12685816,24.1621333,19,60295.88534,7929.74019,68225.62553,50114.93763,118340.5632
42048,42049,12.71460788,0.843101374,5.919220618,0.939095448,12.13097486,0.78367917,23.85462278,23.95319284,19,62746.49746,9181.80357,71928.30103,46735.26837,118663.5694
2710,2711,12.48604957,0.707887984,5.560564611,0.763754067,13.59499067,0.975860209,24.58212738,25.00695541,18,59667.29324,5630.12577,65297.41901,59784.51402,125081.933
12883,12884,15.75903896,0.884380694,5.972950578,0.82396247,12.81980644,0.945749891,24.77564498,21.56697592,19,57126.19368,8129.24289,65255.43657,59603.05518,124858.4918
46275,46276,13.41031771,0.794088011,5.995779581,0.882705823,14.61151119,0.870077618,25.19944352,23.49101414,18,55607.92178,7016.28858,62624.21036,57289.53672,119913.7471
44108,44109,12.48243577,0.797467072,6.419385793,0.717785122,11.35490497,0.7119084,24.1194394,24.38554377,17,50822.74766,5364.36306,56187.11072,33115.944,89303.05472
5227,5228,12.6654057,0.787370754,7.561715173,0.726276851,13.93306151,0.843695099,25.33976493,25.90363286,18,56664.22443,7280.61903,63944.84346,52972.96341,116917.8069
34401,34402,13.55037743,0.917936144,4.898839034,0.975015926,11.96253277,0.777588524,25.82688232,24.55485873,19,54947.18776,7889.66634,62836.8541,45728.16069,108565.0148
46086,46087,13.04744453,0.926289848,8.187910865,0.811396548,13.67445713,0.902501093,23.49657128,23.72178309,18,63064.79163,8807.48667,71872.2783,55613.47206,127485.7504
5186,5187,15.58972054,0.841911558,7.345720388,0.87109242,11.3793552,0.943219691,24.14053705,21.25522702,18,53103.22168,8482.89993,61586.12161,48367.39404,109953.5157
13709,13710,14.60939511,0.879702476,6.787531882,0.714448906,12.46068836,0.825597068,23.7685732,27.56237517,19,63032.7707,8010.08082,71042.85152,50573.25756,121616.1091
18172,18173,12.22707142,0.765253757,6.211489831,0.916822661,11.3043316,0.7801729,24.782444,24.64587459,19,59343.45533,9406.64877,68750.1041,43355.72991,112105.834
39229,39230,15.8070297,0.83608452,6.324300463,0.750643483,11.59569556,0.878742109,24.2473892,24.97994951,19,57526.99976,7841.51559,65368.51535,50092.07052,115460.5859
2579,2580,15.1249604,0.761391023,8.736762603,0.757229444,12.82491459,0.773751249,24.88520239,21.61549389,18,49986.50838,8770.48989,58756.99827,44717.55411,103474.5524
35600,35601,14.14384706,0.910912355,5.729558264,0.757201723,11.91289703,0.786865765,25.13827615,23.98648438,17,47202.44346,5050.83219,52253.27565,38401.4412,90654.71685
38532,38533,12.65848963,0.820468655,4.581509548,0.754972863,12.65381814,0.800880614,24.20019623,26.2666173,18,58407.10391,4585.4883,62992.59221,45667.95345,108660.5457
29484,29485,13.6560015,0.785506474,6.348504608,0.828547929,10.4837732,0.895732455,24.53211271,26.20138673,17,50155.45511,6123.77805,56279.23316,38470.28778,94749.52094
25442,25443,11.84968102,0.831334935,6.214612072,0.935814795,13.01155581,0.936318591,25.30553943,26.40490089,19,64909.29072,9606.33459,74515.62531,59891.28279,134406.9081
46697,46698,13.75680272,0.745718277,8.488455845,0.774015327,10.41959497,0.996707427,24.86178368,25.54226132,17,49796.74374,7649.06955,57445.81329,42544.94976,99990.76305
1584,1585,14.10172201,0.846723018,4.494765267,0.845909239,13.37885041,0.810850093,25.4798251,23.30710572,17,46925.46792,4426.50744,51351.97536,44441.51706,95793.49242
47459,47460,14.4575016,0.871956463,5.92432728,0.851030592,13.61338256,0.700564866,25.47745635,25.53807726,18,50959.22874,6683.89962,57643.12836,42977.04756,100620.1759
18329,18330,14.23488482,0.750765088,7.931111686,0.772286841,13.06287116,0.954980103,24.53218775,26.71244133,17,53005.87269,7130.87919,60136.75188,51104.89089,111241.6428
8188,8189,10.80775046,0.896666005,7.019048898,0.863824821,13.6914576,0.828033481,23.92467031,24.78874426,18,65693.94575,8038.03278,73731.97853,51088.10271,124820.0812
8931,8932,13.4045629,0.783867872,4.890724485,0.749559466,12.70693753,0.97091728,24.94226475,22.04338235,18,54577.65378,4859.874,59437.52778,55596.22608,115033.7539
33140,33141,13.95178748,0.824375992,5.321448981,0.91134945,12.40770598,0.942221078,25.66989732,26.33676539,18,53721.15249,6429.25491,60150.4074,52682.51547,112832.9229
21588,21589,11.60570421,0.79988433,5.14313072,0.938135545,14.53948874,0.901121655,24.09567923,22.222533,17,56788.25117,5617.24524,62405.49641,53673.76365,116079.2601
30813,30814,12.93068379,0.949965365,7.894641986,0.855501474,11.70842303,0.829151935,24.6483783,26.10559017,18,57961.00942,8953.62624,66914.63566,43747.64922,110662.2849
45260,45261,12.58174223,0.880378316,6.861954262,0.734157247,12.11642211,0.88821219,23.54917476,26.10923047,17,57255.87316,5864.99025,63120.86341,44088.02352,107208.8869
4867,4868,14.38411453,0.812486487,5.280183716,0.817180974,12.74050332,0.908709227,25.36675021,25.38727804,19,57569.54791,7127.23314,64696.78105,56914.41213,121611.1932
9100,9101,12.28483309,0.817562661,5.247144339,0.808140776,13.64753991,0.759399433,24.81762124,26.00967941,18,57415.80995,5621.54529,63037.35524,46703.2191,109740.5743
21006,21007,15.20877604,0.769269914,6.286958429,0.82756358,13.13898461,0.956867701,24.4286651,23.84409537,17,50724.37298,6057.20412,56781.5771,51504.2658,108285.8429
42995,42996,13.01825487,0.944280497,6.617496119,0.795872136,12.58051047,0.812057527,24.00169981,24.24786203,18,58892.49726,6982.04841,65874.54567,46037.02527,111911.5709
28563,28564,14.54841743,0.850974117,5.420340909,0.818215313,11.98150928,0.975787123,25.62542492,23.37470417,18,51553.52835,5879.49597,57433.02432,52685.21976,110118.2441
41965,41966,13.82378372,0.750864127,7.28483889,0.86712324,12.70736366,0.760084935,25.08491791,25.20008356,18,52489.54841,8374.26072,60863.80913,43525.09956,104388.9087
21028,21029,10.5825775,0.752121396,6.506033199,0.823176931,11.38563889,0.878773727,25.16936964,24.82376427,17,53493.99649,6235.04634,59729.04283,40988.68482,100717.7277
21397,21398,12.60754412,0.814504504,5.386153663,0.784961361,14.34442971,0.868988521,23.97640638,24.64875771,18,61244.96142,5604.96312,66849.92454,56171.95209,123021.8766
30758,30759,12.65540147,0.964240363,7.640129539,0.813669357,14.19514411,0.759792799,25.29455445,23.70436842,19,60937.21409,10268.39187,71205.60596,53020.73157,124226.3375
26869,26870,15.3717926,0.733517617,6.782496202,0.889547561,12.19502633,0.748622913,23.73488474,26.3421158,18,54361.56455,7998.42654,62359.99109,41140.35396,103500.3451
1704,1705,11.67454679,0.74177751,7.588893664,0.788015226,13.0594274,0.878736435,24.75822158,25.90465947,17,54857.411,6962.15046,61819.56146,47012.38452,108831.946
41473,41474,11.19942791,0.740709,8.067271533,0.857767383,11.89258636,0.905952136,25.4863771,25.49023729,19,62702.06034,11430.09861,74132.15895,52965.40644,127097.5654
49578,49579,13.25642716,0.804448067,4.922714322,0.815191122,11.76706214,0.88322491,24.14730535,23.41355764,18,56025.56945,5319.97935,61345.5488,46834.03218,108179.581
47742,47743,13.95924534,0.872520969,5.36415056,0.79454347,13.37679763,0.911148378,25.0757138,24.35037843,18,55385.26748,5650.20684,61035.47432,54924.1626,115959.6369
11568,11569,12.3705499,0.962977512,6.478278768,0.939696322,11.81761889,0.94978084,24.88213851,21.31032353,18,57026.53607,8070.36,65096.89607,50579.62098,115676.5171
31448,31449,13.65453653,0.907250927,6.794110257,0.87062695,13.78298782,0.912002979,25.5944385,24.60716043,18,55575.50627,7841.70525,63417.21152,56645.02953,120062.2411
30878,30879,11.76673545,0.760938049,5.566935615,0.763987383,14.24847484,0.709130815,25.65494565,25.70572436,19,59190.51089,7025.16009,66215.67098,49671.29346,115886.9644
34154,34155,14.01114365,0.868536012,6.149183367,0.789285149,12.97750775,0.881547892,25.03773112,25.16878863,19,59690.02192,8016.87588,67706.8978,56240.34087,123947.2387
8407,8408,13.02898801,0.894914467,6.566896448,0.785991044,12.20693777,0.809402566,24.79223809,22.78563157,19,58990.84687,8525.73039,67516.57726,48571.55976,116088.137
45876,45877,13.23487616,0.878070561,6.955341334,0.947335523,14.21838817,0.987507768,24.28213067,28.00677477,18,64395.6086,8735.10195,73130.71055,63272.22081,136402.9314
10016,10017,10.84660422,0.971019007,7.203951218,0.801021773,11.82448291,0.831509854,24.79694751,23.42440203,19,65506.74043,9531.66741,75038.40784,48334.84119,123373.249
11044,11045,12.40503656,0.888568754,5.565690644,0.818593318,12.1949887,0.801692511,24.84430772,22.71203876,18,54997.4978,6039.94506,61037.44286,44056.6446,105094.0875
28437,28438,13.0297243,0.743821135,5.858704796,0.933609648,14.68814123,0.700131725,24.58013143,24.51729108,19,60013.76609,9034.8465,69048.61259,50554.20981,119602.8224
27224,27225,13.91175518,0.803304289,6.246218999,0.769366265,11.63142149,0.948827139,24.23796576,27.5241626,17,53244.21536,5594.74764,58838.963,45211.54974,104050.5127
25453,25454,12.4721594,0.771283189,6.274548857,0.887512574,12.39502645,0.987110496,24.69659801,26.50936171,19,65072.49642,9198.36939,74270.86581,60148.38654,134419.2524
4421,4422,13.46067523,0.831430906,5.131733525,0.815842099,11.08362663,0.895902037,23.82450785,27.80632013,19,63951.935,6915.50718,70867.44218,48814.9851,119682.4273
1276,1277,13.27604719,0.794413045,6.525480622,0.764129865,12.99944114,0.808614223,25.22788356,25.11362872,19,58368.99097,8236.32558,66605.31655,51674.56086,118279.8774
27243,27244,13.3691915,0.973022851,8.14642176,0.806944116,10.92899646,0.723034954,24.25203387,24.65527536,18,55466.89649,8714.77563,64181.67212,35609.16204,99790.83416
330,331,15.36636674,0.835188533,6.695328094,0.829993506,14.33741572,0.858009543,25.74012439,29.7950121,18,54317.37159,7367.02878,61684.40037,55435.14261,117119.543
20294,20295,13.33581605,0.922567976,8.177900133,0.795612019,12.16153299,0.870903371,23.94840007,23.96183146,19,63867.92979,10747.24086,74615.17065,52067.77836,126682.949
2432,2433,12.5794834,0.870696701,5.467252003,0.895154009,12.95576718,0.899798818,24.15911152,25.15151485,19,65768.77534,8083.89453,73852.66987,57308.53215,131161.202
6347,6348,14.17798629,0.800854564,8.048552703,0.902420562,12.29490921,0.876500635,23.51272642,25.15291646,17,54166.87856,8455.84722,62622.72578,44147.59638,106770.3222
31809,31810,14.17038423,0.815207899,6.102169663,0.842492137,13.92279295,0.760789535,23.8231353,23.39076666,17,51652.16899,5985.22488,57637.39387,43393.07004,101030.4639
23468,23469,14.81315493,0.8495277,6.103911797,0.88253315,14.41579891,0.774163052,24.81305401,29.18519286,19,61189.77472,8898.01335,70087.78807,54863.29809,124951.0862
17391,17392,14.85737562,0.839564399,8.313624654,0.776980451,11.61654834,0.888409728,24.72878014,24.48686864,17,48855.97782,7520.22501,56376.20283,42278.53305,98654.73588
36044,36045,13.38088712,0.801512359,7.80233246,0.836826075,13.17323786,0.742616334,25.30548088,25.19359359,17,48564.9609,7601.33736,56166.29826,40076.19786,96242.49612
39580,39581,13.42991146,0.902582176,7.684542123,0.831906593,12.51230132,0.819742857,24.27922436,28.44570902,18,59839.90673,8474.97345,68314.88018,46220.75349,114535.6337
20255,20256,12.37952373,0.986748665,6.511704358,0.828417531,14.03593168,0.793956611,24.53832877,25.07608999,18,60501.01026,7151.37882,67652.38908,50218.08978,117870.4789
26719,26720,13.49707204,0.824001955,5.080389765,0.768944978,13.09527211,0.895352239,23.62330553,23.55188634,19,63957.36102,6452.76948,70410.1305,57639.36459,128049.4951
9725,9726,15.12504657,0.757446457,7.287001306,0.887967823,14.54105049,0.700400868,24.62102607,26.61204226,19,58147.6741,10688.08329,68835.75739,50067.18909,118902.9465
42725,42726,12.54360224,0.874955733,6.611219379,0.795538902,13.25204886,0.888590659,24.38862199,27.97461516,17,56940.86207,6123.12732,63063.98939,48240.7731,111304.7625
14845,14846,11.47364069,0.894292104,8.858170241,0.797784937,12.33781183,0.725144266,24.74321472,26.55593803,19,64897.46749,11673.03018,76570.49767,43981.83027,120552.3279
4883,4884,13.72156671,0.879121549,5.863960142,0.854441076,13.83249004,0.736486564,24.96172368,24.14462377,18,53799.15943,6642.30522,60441.46465,45907.89624,106349.3609
40465,40466,14.87803365,0.83779363,5.982217255,0.856023804,12.06442253,0.754028188,25.09799775,22.13564579,19,53059.67509,8458.66596,61518.34105,44720.31726,106238.6583
41336,41337,10.11118214,0.946192905,5.375657603,0.793646149,12.94616395,0.87302403,25.71566492,25.29731917,17,56299.47555,4966.93707,61266.41262,46301.68599,107568.0986
9798,9799,13.56661352,0.748523153,8.204927953,0.767280871,12.05912129,0.960670579,25.03771263,28.00108023,19,61867.07892,10398.79293,72265.87185,56950.9413,129216.8132
16429,16430,11.81200925,0.793807069,7.132085122,0.98885184,13.31023466,0.986214151,24.38476801,24.43270721,17,57414.94013,8210.65935,65625.59948,53775.74514,119401.3446
4264,4265,13.52304627,0.836196645,7.699723023,0.966284384,13.08506985,0.797644528,24.6395246,25.2597492,17,51668.57022,8661.84414,60330.41436,42757.75809,103088.1725
28501,28502,10.96026122,0.853028161,5.155396164,0.786371822,12.95222207,0.908097,24.37380615,25.73045112,17,58430.36996,4719.76431,63150.13427,48184.35252,111334.4868
48836,48837,13.33032242,0.878924371,7.271085527,0.782794291,12.45976047,0.965849689,24.64884351,22.59647623,18,57026.80748,7545.58059,64572.38807,54230.22609,118802.6142
19785,19786,13.29959295,0.769251379,5.494360026,0.882411421,11.39422009,0.847481051,25.79062785,24.24266621,19,54417.16109,8008.33137,62425.49246,47470.66848,109896.1609
15631,15632,14.1108961,0.852749248,4.258390155,0.786557808,10.26362743,0.795454712,25.31347926,27.92654509,17,46725.12265,3899.47827,50624.60092,33446.12571,84070.72663
11901,11902,15.10716255,0.856346111,6.711676276,0.812886251,13.26222522,0.970345153,24.09782426,21.41911045,18,56382.69814,7232.80182,63615.49996,57991.56321,121607.0632
16112,16113,12.36278233,0.901674236,4.09544189,0.868819736,11.88749542,0.971644193,23.6254756,26.36717934,19,68729.22951,5877.38682,74606.61633,56781.69591,131388.3122
3715,3716,13.61540622,0.942486037,6.13639186,0.76220658,11.39680149,0.875980841,24.56560313,21.27362452,18,53789.18593,6200.57073,59989.75666,44988.31992,104978.0766
43725,43726,11.67199182,0.846284662,6.93395105,0.815646221,10.88494006,0.79464456,25.71320278,21.35700604,18,51216.27908,7497.70452,58713.9836,38978.14167,97692.12527
1180,1181,13.91491456,0.928751371,5.850039511,0.832001166,13.25393046,0.970922156,25.73650531,28.01860384,19,61643.97445,8039.63835,69683.6128,63261.5508,132945.1636
6067,6068,12.72239044,0.784910591,7.50520076,0.873064541,12.56255532,0.76919875,24.53903344,26.85374049,19,62410.55401,10823.36973,73233.92374,47503.68567,120737.6094
36253,36254,12.12541722,0.741521385,4.607682162,0.79601907,10.73151759,0.770507489,25.03934528,23.88324645,19,56345.21195,6058.42383,62403.63578,40648.89585,103052.5316
41883,41884,14.59739547,0.800577146,5.443365759,0.901306214,14.59091824,0.802957003,24.28569223,27.75155065,17,53000.7704,5711.76132,58712.53172,47995.92858,106708.4603
949,950,13.52983524,0.836005359,6.075873651,0.846237747,13.2006184,0.727061612,25.20244103,22.28867834,17,46840.41304,5985.92793,52826.34097,39318.32304,92144.66401
36502,36503,12.65504222,0.839922781,6.957696436,0.866099978,11.45000988,0.898240674,25.4448607,24.90979701,19,59210.80451,9953.76228,69164.56679,50560.26258,119724.8294
8200,8201,14.16115386,0.861114628,5.413357565,0.895755615,13.7384297,0.853747246,24.05075807,25.30324447,18,58438.84035,6428.38836,64867.22871,52855.30554,117722.5343
49180,49181,12.39056593,0.947973437,8.384902314,0.823660421,13.69877272,0.729768989,24.20213831,22.19292215,17,53431.45338,8040.37737,61471.83075,40954.02282,102425.8536
48904,48905,13.04991171,0.79488024,5.399459553,0.848419754,11.41491312,0.826404633,23.45667714,20.6298471,18,55735.48775,6073.05054,61808.53829,42509.65011,104318.1884
48861,48862,10.49748305,0.867782169,6.192077351,0.748970437,13.49686174,0.814314677,24.51428992,26.18064811,17,58916.6582,5399.22453,64315.88273,45025.0878,109340.9705
42699,42700,14.18967644,0.744045459,8.646508957,0.830745806,13.3564149,0.958384405,23.51435339,25.22480541,18,61100.64651,9522.58335,70623.22986,57683.52921,128306.7591
44390,44391,10.19262014,0.842289097,5.63324706,0.800866965,12.95860539,0.94609205,24.32705164,23.50367417,17,59476.35358,5252.30016,64728.65374,50225.1399,114953.7936
12146,12147,11.49374321,0.785737345,5.599254504,0.784335509,11.72314437,0.743253827,25.27373686,25.15623469,17,50039.99577,5112.8412,55152.83697,35695.27749,90848.11446
29208,29209,13.30768699,0.880432204,5.327286876,0.925621475,12.62158559,0.941997566,24.60170541,27.33352155,19,64625.15824,8145.04026,72770.1985,58448.64381,131218.8423
37981,37982,11.07673079,0.783176357,5.318619253,0.862200175,12.57693507,0.809649605,25.22895758,27.63945172,18,59477.00213,6079.2897,65556.29183,45887.46855,111443.7604
20969,20970,13.98773719,0.910853159,5.741641587,0.768015671,12.18158292,0.998930851,23.83676866,29.05382568,17,57233.75815,5133.7692,62367.52735,49850.40117,112217.9285
7990,7991,14.24190434,0.949159674,5.628286291,0.934038729,12.56684139,0.902661761,24.52571825,23.36056077,19,60732.72682,8683.50135,69416.22817,55765.02675,125181.2549
4672,4673,15.40622639,0.823183594,5.785511795,0.835788045,12.02932362,0.982869898,23.6595797,22.40757915,19,60636.61607,7987.14831,68623.76438,58122.99432,126746.7587
4459,4460,15.47124365,0.827539615,5.671798405,0.902475535,14.57570304,0.724498054,23.81736719,26.44896065,18,56281.92437,6785.81571,63067.74008,47587.06413,110654.8042
25593,25594,11.41870841,0.763466233,6.760998742,0.94161755,12.40230129,0.889898166,23.48038943,25.70997609,17,59167.74188,7411.66428,66579.40616,45213.91068,111793.3168
11113,11114,11.10072494,0.75823202,7.395654329,0.797816767,14.12717383,0.894517511,24.61617804,22.53806629,18,60882.47756,7822.14084,68704.6184,56946.40581,125651.0242
34680,34681,13.27220331,0.905908031,8.534244285,0.982669798,11.2893815,0.713514378,25.47633785,23.3508208,18,51012.63983,11117.79072,62130.43055,36299.03394,98429.46449
15868,15869,13.72021028,0.787674095,6.581064795,0.889821328,13.02147714,0.800204472,24.49626125,22.05711384,18,53832.41097,7763.27103,61595.682,46955.16933,108550.8513
31413,31414,14.2116587,0.98406795,7.250260356,0.834448928,11.23604373,0.859068208,24.94021664,26.66316765,17,50364.32091,7043.41977,57407.74068,39543.08649,96950.82717
13620,13621,10.84869742,0.817413363,7.545163058,0.877939252,12.28358778,0.729344977,24.14285482,29.06384296,18,64605.8587,8781.70599,73387.56469,40372.01514,113759.5798
4155,4156,12.24923437,0.874936951,5.349054356,0.760110311,12.75745782,0.992120035,25.08855594,28.17487865,19,66457.40573,6715.94889,73173.35462,62221.30494,135394.6596
27884,27885,11.77430968,0.842801199,5.533522481,0.794804354,13.6187057,0.796321379,24.55770275,21.65494144,17,52422.36735,5120.26083,57542.62818,44427.68823,101970.3164
16929,16930,14.26337973,0.819294036,5.458919029,0.908727505,12.04928673,0.773346779,25.36276071,28.0722008,18,52286.12062,6576.36894,58862.48956,41991.15237,100853.6419
26669,26670,14.30810041,0.765361015,7.66293007,0.820572399,12.24420971,0.992229682,24.89492464,25.35246496,19,60361.40742,10386.41271,70747.82013,59724.66321,130472.4833
46226,46227,13.43560077,0.888258694,7.619271576,0.811094937,13.731893,0.887451199,24.70626348,26.25552833,18,59230.8943,8192.77245,67423.66675,54915.76851,122339.4353
29242,29243,11.05837775,0.82181223,5.459939575,0.864192752,14.11189985,0.812285035,24.12627917,24.61141608,19,68306.91228,7793.85207,76100.76435,56351.39661,132452.161
27539,27540,11.9142141,0.866840971,7.143184583,0.824796176,12.86351821,0.880235991,25.35098688,28.56269464,17,55055.16861,6859.12584,61914.29445,46386.15663,108300.4511
25149,25150,14.18163842,0.777212101,8.343008593,0.786063691,12.20966679,0.862580777,23.67905265,26.44964343,17,53696.76483,7635.02817,61331.793,43145.25963,104477.0526
20794,20795,13.12890682,0.779811645,4.781846403,0.867605675,13.46409187,0.951507145,23.91909565,24.23568829,19,65208.62979,6852.85725,72061.48704,62979.59505,135041.0821
18684,18685,15.73532936,0.725526506,6.541505771,0.861336372,11.68208927,0.769511626,24.1799801,24.58886127,17,47033.79757,6559.6527,53593.45027,36826.9035,90420.35377
44361,44362,13.08484252,0.864400814,6.191263353,0.834723795,13.98618131,0.966850797,23.83999892,25.62084128,17,58164.00121,6016.61688,64180.61809,55397.23677,119577.8549
13326,13327,13.26726714,0.780490721,5.198012249,0.727185472,12.77039771,0.805133987,23.75015728,24.52328732,17,52844.41862,4400.60904,57245.02766,42121.33107,99366.35873
34829,34830,15.29246805,0.907516205,7.507078567,0.743669178,12.79746013,0.82848679,24.43901822,20.99406955,19,56841.08565,9221.5635,66062.64915,52121.88378,118184.5329
29952,29953,12.48552477,0.864760038,5.869902459,0.841548645,12.90551507,0.778386068,25.20411339,23.8717835,18,54633.21871,6548.71128,61181.92999,45268.13382,106450.0638
22771,22772,12.94037985,0.978576051,5.748536675,0.74466239,11.05395558,0.96637684,25.17731583,29.21706652,18,58818.34565,5674.95747,64493.30312,48137.82042,112631.1235
16947,16948,14.83153912,0.812874245,8.218662877,0.945689696,13.81977692,0.958443304,23.93216018,26.77852232,17,55841.1033,9048.57396,64889.67726,54262.14456,119151.8218
7708,7709,13.92757254,0.858299484,6.746273847,0.890351999,14.19745617,0.714460386,23.8895452,26.11946848,17,53291.64017,6992.87865,60284.51882,41554.51254,101839.0314
21155,21156,13.37004201,0.891852997,5.661121923,0.714311919,13.68657428,0.820216957,23.93838071,22.64563189,18,57892.01242,5360.88051,63252.89293,50587.78617,113840.6791
2360,2361,13.70966967,0.904060317,7.252160935,0.787700395,11.91759457,0.956633465,24.69380679,27.14269843,18,58362.61883,7573.11072,65935.72955,51375.53571,117311.2653
49375,49376,11.41828764,0.792543817,5.778633125,0.941433976,12.68643793,0.735090166,25.24259978,26.1635938,17,51943.72764,6333.52239,58277.25003,38204.08689,96481.33692
33641,33642,14.274752,0.806075583,4.185789358,0.956356086,13.55278564,0.965751713,25.64375319,22.93435012,19,57278.14949,6612.27354,63890.42303,64343.51859,128233.9416
34694,34695,13.28972548,0.835860379,7.199549359,0.943507259,13.67270886,0.743122742,25.01044858,27.79623243,18,56652.02515,9005.26281,65657.28796,45786.48441,111443.7724
49723,49724,13.00744849,0.794790753,8.061561116,0.795937944,10.62256138,0.821821173,24.83451775,22.61402881,18,52301.23783,8506.36872,60807.60655,39339.49302,100147.0996
